"Scenario","Metric","Timestamp","Value","Job","Instance","AP","Radio","Band","Client","Service","State","Labels"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:48","37.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:53","21.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:58","26.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:17:03","24.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:17:08","27.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:08","42.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:13","39","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:18","39.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:23","44.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:28","41.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:33","39.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:38","39.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:43","42.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:48","41.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:53","55.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:58","54.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:17:03","53.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:17:08","51.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:08","35.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:13","30.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:18","34.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:23","37.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:28","33.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:33","32.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:38","30.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:43","36.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:48","33.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:53","47.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:16:58","48.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:17:03","48.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_utilization_percent","04/07/2026 10:17:08","45.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:08","-93.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:13","-92","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:18","-94.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:23","-91.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:28","-94.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:33","-93.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:38","-93.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:43","-94.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:48","-94.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:53","-93","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:58","-92.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:17:03","-93.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:17:08","-91.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:08","-95.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:13","-94","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:18","-96.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:23","-93.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:28","-96.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:33","-95.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:38","-95.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:43","-96.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"normal","easymesh_sim_radio_noise_dbm","04/07/2026 10:16:48","-96.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
