"Scenario","Metric","Timestamp","Value","Job","Instance","AP","Radio","Band","Client","Service","State","Labels"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:18:55","40.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:00","42.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:05","40.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:10","42.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:15","39.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:20","40.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:25","43.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:30","39.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:35","43.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:40","43.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:45","42.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:50","31.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:18:50","36.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:18:55","34.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:00","35.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:05","33.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:10","36.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:15","31.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:20","34.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:25","35.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:30","34.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:35","35.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:40","34.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:45","34.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:50","22.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:18:50","39.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:18:55","39.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:00","39.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:05","43.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:10","42","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:15","40","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:20","43.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:25","42.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:30","42.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:35","39.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:40","39.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:45","40.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:50","50.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:18:50","30.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:18:55","32.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:00","32.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:05","35.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:10","34.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:15","33.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:20","35.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:25","35.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:30","34.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:35","34.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:40","31.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:45","33.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_utilization_percent","04/07/2026 10:19:50","42","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:18:50","-93.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:18:55","-94.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:00","-93.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:05","-94.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:10","-94","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:15","-93.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:20","-92.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:25","-91.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:30","-93.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:35","-93.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:40","-93.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:45","-92.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:50","-94.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:18:50","-95.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:18:55","-96.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:00","-95.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:05","-96.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:10","-96","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:15","-95.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:20","-94.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:25","-93.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"interference","easymesh_sim_radio_noise_dbm","04/07/2026 10:19:30","-95.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
