"Scenario","Metric","Timestamp","Value","Job","Instance","AP","Radio","Band","Client","Service","State","Labels"
"roaming","easymesh_sim_scenario_info","04/07/2026 10:22:22","1","easymesh-network-simulator","easymesh-network-simulator:9200","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"roaming","easymesh_sim_scenario_info","04/07/2026 10:22:27","1","easymesh-network-simulator","easymesh-network-simulator:9200","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"roaming","easymesh_sim_scenario_info","04/07/2026 10:22:32","1","easymesh-network-simulator","easymesh-network-simulator:9200","","","","","","","description=Trafico intensivo y saturacion de radio en el AP principal.;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;scenario=saturation"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:32","63.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:37","62.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:42","62.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:47","64.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:52","63.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:57","64.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:02","64.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:07","65","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:12","67","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:17","66.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:22","63.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:27","66.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:32","66.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:32","58.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:37","54.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:42","56.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:47","59.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:52","56.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:57","55.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:02","58.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:07","56.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:12","59.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:17","60.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:22","58.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:27","58.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:32","59.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:32","93.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:37","93.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:42","93.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:47","94","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:52","96.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:57","93.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:02","93.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:07","94","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:12","92.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:17","92.6","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:22","93","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:27","92.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:32","96.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan0","2.4GHz","","","","ap=AP_SALON;band=2.4GHz;channel=1;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:32","85.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:37","87.5","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:42","85","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:47","85","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:52","88.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:21:57","87.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:02","85.3","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:07","87","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:12","84","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:17","85.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:22","85.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:27","84","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_utilization_percent","04/07/2026 10:22:32","91.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_SALON","wlan2","5GHz","","","","ap=AP_SALON;band=5GHz;channel=36;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:32","-89.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:37","-87.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:42","-87.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:47","-90.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:52","-90.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:57","-87.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:02","-88.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:07","-89.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:12","-88.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:17","-89.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:22","-89.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:27","-89.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:32","-88.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan0","2.4GHz","","","","ap=AP_DORMITORIO;band=2.4GHz;channel=6;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan0;standard=802.11n/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:32","-91.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:37","-89.8","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:42","-89.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:47","-92.1","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:52","-92.2","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:21:57","-89.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:02","-90.4","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:07","-91.9","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
"roaming","easymesh_sim_radio_noise_dbm","04/07/2026 10:22:12","-90.7","easymesh-network-simulator","easymesh-network-simulator:9200","AP_DORMITORIO","wlan2","5GHz","","","","ap=AP_DORMITORIO;band=5GHz;channel=149;instance=easymesh-network-simulator:9200;job=easymesh-network-simulator;radio=wlan2;standard=802.11ac/ax"
